duration,orig_bytes,resp_bytes,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,proto_icmp,proto_tcp,proto_udp,conn_state_OTH,conn_state_REJ,conn_state_RSTO,conn_state_RSTOS0,conn_state_RSTR,conn_state_RSTRH,conn_state_S0,conn_state_S1,conn_state_S2,conn_state_S3,conn_state_SF,conn_state_SH,conn_state_SHR,Unnamed: 0,ts,id.orig_h
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51902.0,1545396141.984873,192.168.1.198
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,52424.0,1525899080.010964,192.168.100.103
-1.0,-1,-1,0.0,2.0,120.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8815.0,1551377827.865813,192.168.1.200
2.993129,0,0,0.0,3.0,180.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49857.0,1526796727.045424,192.168.2.5
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13141.0,1525884632.004164,192.168.100.103
0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41296.0,1569018207.747386,192.168.1.195
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94491.0,1545396411.707249,192.168.1.198
3.095246,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,31905.0,1525891521.001743,192.168.100.103
-1.0,-1,-1,0.0,6.0,240.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10891.0,1551383502.288168,192.168.1.193
0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7078.0,1569018200.390884,192.168.1.195
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,65697.0,1525904091.013313,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,95578.0,1532526068.005361,192.168.100.111
0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78347.0,1569018212.285566,192.168.1.195
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89935.0,1532526024.005652,192.168.100.111
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83548.0,1547144808.613303,192.168.1.198
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47142.0,1526795475.198885,192.168.2.5
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23013.0,1532101487.037177,192.168.100.108
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34614.0,1536227077.864124,192.168.100.111
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53052.0,1532525737.008231,192.168.100.111
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13292.0,1551383513.707624,192.168.1.193
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73493.0,1526816916.533423,192.168.2.5
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72972.0,1545336905.072536,192.168.1.197
-1.0,-1,-1,0.0,6.0,360.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89708.0,1551378670.699323,192.168.1.200
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47819.0,1545396116.601641,192.168.1.198
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72419.0,1526816425.78521,192.168.2.5
0.036223,34,297,0.0,1.0,62.0,1.0,325.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
5.005145,90,0,0.0,2.0,146.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
-1.0,-1,-1,0.0,6.0,360.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90126.0,1551378672.029057,192.168.1.200
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69442.0,1551383787.098479,192.168.1.193
3.080499,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
-1.0,-1,-1,0.0,6.0,360.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31294.0,1551378063.666447,192.168.1.200
3.123945,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,48575.0,1525897652.012146,192.168.100.103
3.160209,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8603.0,1545403518.923064,192.168.1.196
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,21079.0,1525887569.003976,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,37751.0,1525893683.009654,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,96960.0,1545396427.876518,192.168.1.198
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65236.0,1547144804.831443,192.168.1.198
0.001747,48,48,0.0,1.0,76.0,1.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4865.0,1533084839.474999,192.168.100.113
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,49289.0,1525897918.011862,192.168.100.103
0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70468.0,1569018211.474234,192.168.1.195
0.408566,0,0,0.0,1.0,60.0,1.0,40.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,88.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91748.0,1526831810.48401,193.49.65.3
0.0,0,0,0.0,1.0,88.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35346.0,1526786711.908154,141.62.60.1
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4052.0,1525881286.017269,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60778.0,1547144803.885733,192.168.1.198
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,93137.0,1525914584.042006,192.168.100.103
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10091.0,1526765166.87835,192.168.2.5
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14528.0,1551383519.903813,192.168.1.193
0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27680.0,1569018205.296382,192.168.1.195
-1.0,-1,-1,0.0,6.0,360.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62378.0,1551378383.233872,192.168.1.200
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,52101.0,1525898961.011476,192.168.100.103
-1.0,-1,-1,0.0,6.0,360.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9432.0,1551377835.540419,192.168.1.200
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,74714.0,1525907473.012443,192.168.100.103
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43489.0,1525895852.022185,192.168.100.103
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20742.0,1545468002.340061,192.168.1.195
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15420.0,1525885478.001493,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,97225.0,1532101966.4226,192.168.100.108
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7413.0,1547066048.189535,192.168.1.194
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33863.0,1532525588.007986,192.168.100.111
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26537.0,1536227064.754148,192.168.100.111
0.00173,48,48,0.0,1.0,76.0,1.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7672.0,1533107510.474411,192.168.100.113
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,60036.0,1525901921.011883,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,95445.0,1525915422.012686,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55382.0,1532101695.224975,192.168.100.108
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77035.0,1545396301.344273,192.168.1.198
0.0,0,0,0.0,1.0,60.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,98284.0,1525916563.009292,192.168.100.103
-1.0,-1,-1,0.0,4.0,160.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72464.0,1551383801.788071,192.168.1.193
2.998825,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44204.0,1545403887.961866,192.168.1.196
0.0,0,0,0.0,1.0,56.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6178.0,1525882068.049004,92.211.162.30
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1454.0,1525880332.018121,192.168.100.103
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13261.0,1551383513.698373,192.168.1.193
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,66150.0,1525904258.003154,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9855.0,1532525401.01008,192.168.100.111
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6433.0,1532101379.198907,192.168.100.108
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40855.0,1552048032.522205,192.168.1.197
0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41494.0,1569018202.783416,192.168.1.195
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9448.0,1525883271.015009,192.168.100.103
3.099004,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
2.998545,0,0,0.0,3.0,180.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22339.0,1525888092.015774,192.168.100.103
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39285.0,1525894295.018326,192.168.100.103
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41313.0,1526789527.03816,192.168.2.5
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,90253.0,1525913425.000288,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,54928.0,1525899998.011414,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25136.0,1532101500.55122,192.168.100.108
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13681.0,1526767231.076998,192.168.2.5
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8609.0,1545336803.639423,192.168.1.197
-1.0,-1,-1,0.0,4.0,160.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20577.0,1551383549.938588,192.168.1.193
3.120748,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.214053,0,0,0.0,1.0,60.0,1.0,40.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
3.146945,0,0,0.0,3.0,180.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,184.0,1547127629.377549,192.168.1.197
0.009522,46,62,0.0,1.0,74.0,1.0,90.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1168.0,1537539900.478381,192.168.2.3
3.156193,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10246.0,1545403534.764266,192.168.1.196
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,86556.0,1525912071.011373,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,77352.0,1525908489.013767,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43579.0,1532101619.353235,192.168.100.108
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,87110.0,1525912279.010844,192.168.100.103
0.010492,48,48,0.0,1.0,76.0,1.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68837.0,1545396249.574361,192.168.1.198
0.0,0,0,0.0,1.0,60.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69781.0,1525905699.042144,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16079.0,1525885722.011364,192.168.100.103
0.011359,40,56,0.0,1.0,68.0,1.0,84.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,77655.0,1525908604.013768,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,39840.0,1525894444.998409,192.168.100.103
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69457.0,1551383787.103226,192.168.1.193
0.0,0,0,0.0,1.0,56.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72637.0,1525906732.142569,98.203.61.226
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14453.0,1525885118.01245,192.168.100.103
0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99071.0,1569018214.382496,192.168.1.195
3.146459,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34352.0,1545336844.17778,192.168.1.197
3.083503,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,73502.0,1525907058.01128,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24664.0,1547144783.78547,192.168.1.198
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,30163.0,1525890869.01209,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17774.0,1547066050.039731,192.168.1.194
2.998792,0,0,0.0,3.0,180.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54877.0,1525900034.012377,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,66728.0,1525904478.013281,192.168.100.103
2.999037,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85416.0,1525911685.012225,192.168.100.103
3.155978,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87110.0,1547144809.196215,192.168.1.198
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,376.0,1536227023.390957,192.168.100.111
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,73745.0,1525907150.001266,192.168.100.103
-1.0,-1,-1,0.0,2.0,120.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64300.0,1551378405.306564,192.168.1.200
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19986.0,1525887164.003096,192.168.100.103
-1.0,-1,-1,0.0,2.0,80.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46336.0,1551383674.866992,192.168.1.193
0.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,98795.0,1569018214.355514,192.168.1.195
3.08725,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99991.0,1532526102.00426,192.168.100.111
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,36637.0,1525893274.010047,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,92391.0,1525914242.012093,192.168.100.103
2.995685,0,0,0.0,3.0,180.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84543.0,1526825336.10301,192.168.2.5
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,43890.0,1525895945.012608,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,59275.0,1525901633.012061,192.168.100.103
0.004979,48,48,0.0,1.0,76.0,1.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,803.0,1533052776.471897,192.168.100.113
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,60277.0,1525902013.011674,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,34534.0,1525892488.011592,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3607.0,1525881125.007407,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45283.0,1532101629.785287,192.168.100.108
0.0,0,0,0.0,1.0,76.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13226.0,1526766969.860679,192.168.2.5
0.01474,48,48,0.0,1.0,76.0,1.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6834.0,1525882315.866629,192.168.100.103
2.99854,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50383.0,1525898384.012567,192.168.100.103
-1.0,-1,-1,0.0,2.0,120.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91945.0,1551378694.026334,192.168.1.200
3.143222,0,0,0.0,3.0,180.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64144.0,1545404095.298314,192.168.1.196
-1.0,-1,-1,0.0,4.0,160.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99159.0,1551383931.879639,192.168.1.193
3.125205,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90208.0,1532526026.005008,192.168.100.111
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80244.0,1545396321.645926,192.168.1.198
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,81585.0,1525910163.012147,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,87066.0,1525912263.010963,192.168.100.103
2.995912,0,0,0.0,3.0,180.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87178.0,1526829854.470392,192.168.2.5
3.126011,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99848.0,1547066064.451015,192.168.1.194
3.085249,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40629.0,1532101599.605744,192.168.100.108
0.0055,96,96,0.0,2.0,152.0,2.0,152.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
0.0,0,0,0.0,1.0,56.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76205.0,1526818071.646976,184.105.213.205
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,52621.0,1525899150.011077,192.168.100.103
0.005739,29,45,0.0,1.0,57.0,1.0,73.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
3.14897,0,0,0.0,3.0,180.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4283.0,1526759143.699722,192.168.2.5
0.0,0,0,0.0,1.0,60.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82371.0,1525910518.041974,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,78249.0,1525908841.003918,192.168.100.103
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4788.0,1532101368.838563,192.168.100.108
0.0,0,0,0.0,1.0,40.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38202.0,1545396055.698746,192.168.1.198
0.0,0,0,0.0,1.0,40.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,24804.0,1525888912.015757,192.168.100.103
0.0,0,0,0.0,1.0,56.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45932.0,1525896674.205699,143.160.3.46
